8797.9	0	1	1	0
8798.69	0	1	1	0
8799.48	0	1	1	0
8800.69	1	0	1	1
8801.55	1	0	1	1
8802.41	1	0	1	1
8803.38	1	0	1	1
8804.18	1	0	1	1
8805	1	0	1	1
8805.86	1	0	1	1
8808.06	1	0	1	1
8809.25	1	0	1	1
8810.65	1	0	1	1
8812.06	1	0	1	1
8813.48	1	0	1	1
8814.93	1	0	1	1
8816.37	1	0	1	1
8817.96	1	0	1	1
8819.4	1	0	1	1
8820.94	1	0	1	1
8822.28	1	0	1	1
8823.76	1	0	1	1
8825.08	1	0	1	1
8826.29	1	0	1	1
8827.41	1	0	0	1
8828.15	1	0	0	1
8829.18	1	0	0	1
8830.04	1	0	0	1
8831.28	1	0	0	1
8832.76	1	0	0	1
8834.19	1	0	0	1
8835.63	1	0	0	1
8837.34	1	0	0	1
8841.43	0	0	0	1
8843.28	0	0	0	1
8844.87	0	0	0	1
8846.33	0	0	0	1
8847.95	0	0	0	1
8849.43	0	0	0	1
8850.89	0	0	0	1
8852.39	0	0	0	1
8853.8	0	1	0	1
8855.27	0	1	0	1
8856.73	0	1	0	1
8858	0	1	0	1
8859.49	0	1	0	1
8861.02	0	1	0	1
8862.42	0	1	0	1
8863.86	0	1	0	1
8865.38	0	1	0	1
8866.81	0	1	0	1
8868.41	0	1	0	1
8869.9	0	1	0	1
8871.25	0	1	0	1
8872.52	0	1	0	1
8874.11	0	1	0	1
8875.39	0	1	0	1
8876.9	0	1	0	1
8878.19	0	1	0	1
8879.42	0	1	0	1
8880.64	1	1	1	0
8881.98	1	1	1	0
8885.14	1	1	1	0
8886.26	1	1	1	0
8887.46	1	1	1	0
8888.61	1	1	1	0
8889.93	1	1	1	0
8891.55	1	1	1	0
8892.8	1	1	1	0
8894	1	1	1	0
8894.92	1	1	1	0
8895.94	1	1	1	0
8896.84	1	1	1	0
8897.64	1	1	1	0
8898.48	1	1	1	0
8899.55	1	1	1	0
8900.63	1	1	1	0
8901.39	1	1	1	0
8902.47	1	1	1	0
8903.84	1	1	1	0
8905.01	1	1	1	0
8906.23	1	1	1	0
8907.54	1	0	1	0
8908.74	1	0	1	0
8909.8	1	0	1	0
8911.16	1	0	1	0
8912.49	1	0	1	0
8913.33	1	0	1	0
8914.25	1	0	1	0
8915.27	1	0	1	0
8916.13	1	0	1	0
8917.04	1	0	1	0
8917.81	1	0	1	0
8919.04	1	0	1	0
8920.2	0	0	1	0
8921.33	0	0	1	0
8922.43	0	0	1	0
8923.7	0	0	1	0
8924.86	0	0	1	0
8925.84	0	0	1	0
8926.92	0	0	1	0
8927.8	0	0	1	0
8929.18	0	0	1	0
8930.45	0	0	1	0
8931.62	0	0	1	0
8932.84	0	0	1	0
8934.04	0	0	1	1
8935.1	0	0	1	1
8935.86	0	0	1	1
8936.77	0	0	1	1
8938.01	0	0	1	1
8939.34	0	0	1	1
8940.91	0	0	1	1
8942.52	0	0	1	1
8943.64	0	0	1	1
8944.42	0	0	1	1
8945.25	0	0	1	1
8946.27	0	0	1	1
8947.2	0	0	0	1
8947.99	0	0	0	1
8948.78	0	0	0	1
8949.65	0	0	0	1
8951.27	0	0	0	1
8952.44	0	0	0	1
8953.46	0	0	0	1
8954.6	0	0	0	1
8955.52	0	0	0	1
8956.44	0	0	0	1
8957.94	0	0	0	1
8959.1	0	0	0	1
8960.03	1	1	0	1
8960.9	1	1	0	1
8961.83	1	1	0	1
8962.82	1	1	0	1
8963.71	1	1	0	1
8964.5	1	1	0	1
8965.31	1	1	0	1
8966.22	1	1	0	1
8967.31	1	1	0	1
8968.14	1	1	0	1
8968.97	1	1	0	1
8970.16	1	1	0	1
8971.55	1	1	0	1
8972.99	1	1	0	1
8974.79	1	1	0	1
8976.17	1	1	0	1
8977.36	1	1	0	1
8978.64	1	1	0	1
8980.07	1	1	0	1
8981.3	1	1	0	1
8982.45	1	1	0	1
8983.9	1	1	0	1
8985.21	1	1	0	1
8987.24	1	1	0	1
8988.57	1	1	0	1
8989.78	1	1	0	1
8991.08	1	1	0	1
8992.02	1	1	0	1
8993.14	1	1	0	1
8994.24	1	1	0	1
8995.02	1	1	0	1
8995.96	1	1	0	1
8996.77	1	1	0	1
8997.54	1	1	0	1
8998.91	1	1	0	1
8999.68	1	1	0	1
9000.63	0	1	1	1
9001.88	0	1	1	1
9003.14	0	1	1	1
9004.25	0	1	1	1
9005.35	0	1	1	1
9006.19	0	1	1	1
9007.55	0	1	1	1
9008.58	0	1	1	1
9009.38	0	1	1	1
9010.2	0	1	1	1
9011	0	1	1	1
9011.77	0	1	1	1
9012.52	0	1	1	1
9013.4	0	0	1	0
9014.21	0	0	1	0
9015.57	0	0	1	0
9016.85	0	0	1	0
9018.02	0	0	1	0
9019.08	0	0	1	0
9020.18	0	0	1	0
9021.38	0	0	1	0
9022.38	0	0	1	0
9023.44	0	0	1	0
9024.85	0	0	1	0
9026.21	0	0	1	0
9027.65	0	0	1	0
9028.96	0	0	1	0
9030.33	0	0	1	0
9031.74	0	0	1	0
9033.13	0	0	1	0
9034.55	0	0	1	0
9035.87	0	0	1	0
9037.42	0	0	1	0
9038.87	0	0	1	0
9040.5	1	0	1	0
9042.43	1	0	1	0
9043.95	1	0	1	0
9045.52	1	0	1	0
9047.06	1	0	1	0
9048.67	1	0	1	0
9050.05	1	0	1	0
9051.5	1	0	1	0
9053.02	1	0	1	0
9054.56	1	0	1	0
9056.24	1	0	1	0
9057.84	1	0	1	0
9059.49	1	0	1	0
9060.99	1	0	1	0
9062.7	1	0	1	0
9064.26	1	0	1	0
9065.6	1	0	1	0
9067.19	1	1	0	1
9068.65	1	1	0	1
9070.23	1	1	0	1
9071.77	1	1	0	1
9073.29	1	1	0	1
9075.05	1	1	0	1
9076.3	1	1	0	1
9077.35	1	1	0	1
9078.92	1	1	0	1
9080.18	0	1	0	1
9081.14	0	1	0	1
9082.33	0	1	0	1
9083.76	0	1	0	1
9084.99	0	1	0	1
9086.47	0	1	0	1
9087.76	0	1	0	1
9088.77	0	1	0	1
9089.53	0	1	0	1
9090.88	0	1	0	1
9091.75	0	1	0	1
9092.71	0	1	0	1
9093.72	0	1	0	1
9095	0	1	0	1
9096.05	0	1	0	1
9097.12	0	1	0	1
9098.25	0	1	0	1
9099.04	0	1	0	1
9099.83	0	1	0	1
9100.65	0	1	0	1
9101.4	0	1	0	1
9102.21	0	1	0	1
9102.98	0	1	0	1
9103.72	0	1	0	1
9104.44	0	1	0	1
9105.16	0	1	0	1
9105.88	0	1	0	1
9106.63	0	1	0	1
9107.97	0	1	0	1
9108.86	0	1	0	1
9109.88	0	1	0	1
9110.98	0	1	0	1
9111.8	0	1	0	1
9112.6	0	1	0	1
9113.43	0	1	0	1
9114.21	0	1	0	1
9115.17	0	1	0	1
9116.38	0	1	0	1
9117.25	0	1	0	1
9118.53	0	1	0	1
9119.84	0	1	0	1
9120.61	1	0	1	1
9121.39	1	0	1	1
9122.17	1	0	1	1
9122.9	1	0	1	1
9123.69	1	0	1	1
9124.75	1	0	1	1
9125.81	1	0	1	1
9126.99	1	0	1	1
9127.76	1	0	1	1
9128.49	1	0	1	1
9129.67	1	0	1	1
9130.79	1	0	1	1
9131.85	1	0	1	1
9132.99	1	0	1	1
9133.86	1	0	1	1
9134.72	1	0	1	1
9135.49	1	0	1	1
9136.21	1	0	1	1
9136.98	1	0	1	1
9137.69	1	0	1	1
9138.46	1	0	1	1
9139.18	1	0	1	1
9139.9	1	0	1	1
9141.09	1	0	1	1
9142.09	1	0	1	1
9143.6	1	0	1	1
9144.52	1	0	1	1
9145.33	1	0	1	1
9146.62	1	0	1	1
9148	1	0	1	0
9149.32	1	0	1	0
9150.5	1	0	1	0
9151.54	1	0	1	0
9152.53	1	0	1	0
9153.43	1	0	1	0
9154.22	1	0	1	0
9155.1	1	0	1	0
9156.2	1	0	1	0
9157.42	1	0	1	0
9158.82	1	0	1	0
9159.96	1	0	1	0
9160.76	0	0	1	0
9161.53	0	0	1	0
9162.69	0	0	1	0
9163.62	0	0	1	0
9164.68	0	0	1	0
9165.41	0	0	1	0
9166.21	0	0	1	0
9167	0	0	1	0
9167.73	0	0	1	0
9168.48	0	0	1	0
9169.21	0	0	1	0
9169.95	0	0	1	0
9170.65	0	0	1	0
9171.37	0	0	1	0
9172.11	0	0	1	0
9173.1	0	0	1	0
9173.85	0	1	1	0
9175.14	0	1	1	0
9176.46	0	1	1	0
9177.46	0	1	1	0
9178.54	0	1	1	0
9179.49	0	1	1	0
9180.38	0	1	1	0
9181.6	0	1	1	0
9182.76	0	1	1	0
9183.89	0	1	1	0
9184.87	0	1	1	0
9186.02	0	1	1	0
9187.19	0	1	0	0
9188.12	0	1	0	0
9188.99	0	1	0	0
9189.78	0	1	0	0
9191.68	0	1	0	0
9193.11	0	1	0	0
9194.5	0	1	0	0
9195.78	0	1	0	0
9196.89	0	1	0	0
9197.77	0	1	0	0
9198.8	0	1	0	0
9199.72	0	1	0	0
9200.5	1	1	0	1
9201.27	1	1	0	1
9202	1	1	0	1
9202.73	1	1	0	1
9203.46	1	1	0	1
9204.27	1	1	0	1
9205.02	1	1	0	1
9205.74	1	1	0	1
9207.21	1	1	0	1
9208.99	1	1	0	1
9209.98	1	1	0	1
9210.82	1	1	0	1
9211.64	1	1	0	1
9212.66	1	1	0	1
9213.67	1	1	0	1
9214.62	1	1	0	1
9215.31	1	1	0	1
9216.06	1	1	0	1
9216.8	1	1	0	1
9217.71	1	1	0	1
9218.75	1	1	0	1
9220.03	1	1	0	1
9221.07	1	1	0	1
9221.87	1	1	0	1
9223.19	1	1	0	1
9224.09	1	1	0	1
9224.95	1	1	0	1
9225.75	1	1	0	1
9226.58	1	1	0	1
9227.37	1	0	0	1
9228.11	1	0	0	1
9228.91	1	0	0	1
9229.62	1	0	0	1
9230.34	1	0	0	1
9231.05	1	0	0	1
9231.74	1	0	0	1
9232.44	1	0	0	1
9233.13	1	0	0	1
9233.85	1	0	0	1
9234.55	1	0	0	1
9235.31	1	0	0	1
9236.05	1	0	0	1
9236.74	1	0	0	1
9237.47	1	0	0	1
9238.74	1	0	0	1
9239.73	1	0	0	1
9240.81	0	0	1	1
9242.06	0	0	1	1
9243.5	0	0	1	1
9244.85	0	0	1	1
9246.62	0	0	1	1
9248.04	0	0	1	1
9249.25	0	0	1	1
9250.51	0	0	1	1
9251.84	0	0	1	1
9252.99	0	0	1	1
9254.82	0	0	1	1
9256.29	0	0	1	1
9257.65	0	0	1	1
9259.26	0	0	1	1
9260.68	0	0	1	1
9262.15	0	0	1	1
9263.34	0	0	1	1
9264.21	0	0	1	1
9264.98	0	0	1	1
9265.74	0	0	1	1
9266.51	0	0	1	1
9267.33	0	0	1	1
9268.1	0	0	1	1
9268.86	0	0	1	1
9270.54	0	0	1	1
9272.21	0	0	1	1
9273.69	0	0	1	1
9275.29	0	0	1	1
9278.32	0	0	1	1
9280.1	1	1	1	0
9281.69	1	1	1	0
9283.88	1	1	1	0
9285.4	1	1	1	0
9287.22	1	1	1	0
9288.62	1	1	1	0
9290.08	1	1	1	0
9292	1	1	1	0
9293.64	1	1	1	0
9295.41	1	1	1	0
9296.56	1	1	1	0
9297.77	1	1	1	0
9298.86	1	1	1	0
9299.89	1	1	1	0
9300.98	1	1	1	0
9302	1	1	1	0
9303.21	1	1	1	0
9304.51	1	1	1	0
9305.78	1	1	1	0
9306.89	1	1	0	0
9308.58	1	1	0	0
9309.97	1	1	0	0
9311.09	1	1	0	0
9312.17	1	1	0	0
9313.32	1	1	0	0
9314.37	1	1	0	0
9315.45	1	1	0	0
9316.22	1	1	0	0
9317.06	1	1	0	0
9318.14	1	1	0	0
9319.92	1	1	0	0
9321.23	0	1	0	0
9322.46	0	1	0	0
9323.68	0	1	0	0
9325.2	0	1	0	0
9326.24	0	1	0	0
9327.04	0	1	0	0
9327.81	0	1	0	0
9328.75	0	1	0	0
9329.51	0	1	0	0
9330.27	0	1	0	0
9331	0	1	0	0
9331.71	0	1	0	0
9332.47	0	1	0	0
9333.2	0	1	0	0
9333.9	0	0	0	1
9334.68	0	0	0	1
9335.48	0	0	0	1
9336.27	0	0	0	1
9337.16	0	0	0	1
9338.47	0	0	0	1
9339.39	0	0	0	1
9340.15	0	0	0	1
9341.4	0	0	0	1
9342.34	0	0	0	1
9343.23	0	0	0	1
9344.08	0	0	0	1
9345.23	0	0	0	1
9346.14	0	0	0	1
9347.24	0	0	0	1
9348.81	0	0	0	1
9349.83	0	0	0	1
9351.15	0	0	0	1
9351.96	0	0	0	1
9352.8	0	0	0	1
9353.63	0	0	0	1
9354.42	0	0	0	1
9355.26	0	0	0	1
9356.07	0	0	0	1
9357.01	0	0	0	1
9358.17	0	0	0	1
9359.01	0	0	0	1
9359.83	0	0	0	1
9360.59	1	0	1	1
9361.33	1	0	1	1
9362.08	1	0	1	1
9362.8	1	0	1	1
9363.79	1	0	1	1
9364.83	1	0	1	1
9365.93	1	0	1	1
9367.03	1	0	1	1
9367.87	1	0	1	1
9368.9	1	0	1	1
9369.69	1	0	1	1
9370.53	1	0	1	1
9371.46	1	0	1	1
9372.58	1	0	1	1
9373.63	1	0	1	1
9375.19	1	0	1	1
9376.32	1	0	1	1
9377.1	1	0	1	1
9377.86	1	0	1	1
9378.58	1	0	1	1
9379.31	1	0	1	1
9380.06	1	0	1	1
